08/12/2020 09:00,61.2,4.84,18.5,29.95
08/12/2020 10:00,72.1,5.84,19.9,48.238
08/12/2020 11:00,74.3,5.71,20.6,51.803
08/12/2020 12:00,78.1,5.18,21.6,54.333
08/12/2020 13:00,77.7,4.8,21.7,54.645
08/12/2020 14:00,72.8,5.17,21.9,55.732
08/12/2020 15:00,81.4,5.4,22.2,42.282
08/12/2020 16:00,84.3,5.55,25.1,34.749
08/12/2020 17:00,92.9,4.39,25.1,28.58
08/12/2020 18:00,95.2,3.73,24.7,25.638
08/12/2020 19:00,96.7,4.08,24.7,25.298
08/12/2020 20:00,96.5,4.39,24.5,25.524
08/12/2020 21:00,11.6,3.24,21.8,9.674
08/12/2020 22:00,4,2.61,17.8,0.057
08/12/2020 23:00,NaN,NaN,NaN,2.098
09/12/2020 00:00,3.3,3.09,13.5,5.538
09/12/2020 01:00,3.3,2.83,12.9,4.499
09/12/2020 02:00,3.3,2.56,12.8,3.406
09/12/2020 03:00,3.2,2.66,13.9,4.108
09/12/2020 04:00,3.3,3.09,15.5,6.276
09/12/2020 05:00,3.8,3.47,16.9,8.811
09/12/2020 06:00,3.4,3.49,17.1,9.914
09/12/2020 07:00,3.6,3.33,17.1,10.541
09/12/2020 08:00,3.8,3.33,17.2,12.398
09/12/2020 09:00,80.8,4.78,18.1,27.913
09/12/2020 10:00,91.9,5.01,19.1,40.426
09/12/2020 11:00,93,4.4,19.8,37.48
09/12/2020 12:00,93.5,4.14,20.7,36.488
09/12/2020 13:00,90.8,3.89,20.9,36.723
09/12/2020 14:00,89.8,3.69,20.9,35.384
09/12/2020 15:00,89.9,3.66,21.1,35.481
09/12/2020 16:00,89.1,5.06,23.6,37.327
09/12/2020 17:00,94.6,5.47,25.1,35.6
09/12/2020 18:00,94.7,4.6,25.1,31.485
09/12/2020 19:00,94.1,4.85,25,28.492
09/12/2020 20:00,94.6,4.95,24.9,27.343
09/12/2020 21:00,11.8,3.18,21.8,11.051
09/12/2020 22:00,3.6,2.55,17.4,0.308
09/12/2020 23:00,NaN,NaN,NaN,0.365
10/12/2020 00:00,3.6,2.74,12.9,3.155
10/12/2020 01:00,3.7,2.58,12.8,4.663
10/12/2020 02:00,3.3,2.79,13,6.475
10/12/2020 03:00,3.3,2.68,13.7,6.742
10/12/2020 04:00,3.5,2.9,14.9,6.584
10/12/2020 05:00,3.9,3.69,16.1,9.187
10/12/2020 06:00,3.5,3.96,16.9,10.642
10/12/2020 07:00,3.4,3.8,17.3,10.839
10/12/2020 08:00,3.7,3.72,17.2,11.413
10/12/2020 09:00,80.7,4.97,18.8,24.441
10/12/2020 10:00,94.2,5.48,19.6,42.131
10/12/2020 11:00,99.3,4.78,19.9,41.774
10/12/2020 12:00,103.7,4.71,20.6,49.692
10/12/2020 13:00,101.8,4.68,20.8,51.759
10/12/2020 14:00,96.7,5.07,20.5,57.639
10/12/2020 15:00,92.5,4.68,21.2,50.155
10/12/2020 16:00,89,5.25,23.5,43.602
10/12/2020 17:00,94.3,4.96,24.3,38.015
10/12/2020 18:00,95.3,5.2,24.8,38.915
10/12/2020 19:00,94.8,5.31,25.1,36.907
10/12/2020 20:00,95.1,4.66,25.2,33.763
10/12/2020 21:00,11.7,3.44,21.6,16.211
10/12/2020 22:00,3.8,3.06,16.9,5.228
10/12/2020 23:00,NaN,NaN,NaN,5.817
11/12/2020 00:00,3.3,3.22,12.5,5.056
11/12/2020 01:00,3.4,3.33,12.4,4.106
11/12/2020 02:00,3.7,3.15,12.3,3.957
11/12/2020 03:00,3.3,3.3,13.8,4.338
11/12/2020 04:00,3.7,3.8,15.4,5.477
11/12/2020 05:00,4,4.49,16.7,7.497
11/12/2020 06:00,3.5,4.71,17.3,8.712
11/12/2020 07:00,3.8,4.61,17.6,9.361
11/12/2020 08:00,3.7,4.37,17.7,9.96
11/12/2020 09:00,73.2,5.53,18.1,23.364
11/12/2020 10:00,90.4,5.02,18.4,34.78
11/12/2020 11:00,90.3,4.47,19.6,36.999
11/12/2020 12:00,93.9,4.74,20.1,43.209
11/12/2020 13:00,94.8,4.74,20.3,45.995
11/12/2020 14:00,62.1,4.3,20.9,41.838
11/12/2020 15:00,62.9,5.15,21.8,40.899
11/12/2020 16:00,59.3,5.55,23.6,40.617
11/12/2020 17:00,65.8,6.27,24.9,42.406
11/12/2020 18:00,65.8,5.34,25.4,39.458
11/12/2020 19:00,66.2,5.3,25.4,36.681
11/12/2020 20:00,66.2,5.54,25.2,34.23
11/12/2020 21:00,9.3,3.83,21.8,15.422
11/12/2020 22:00,4.1,3.24,17.7,0.962
11/12/2020 23:00,NaN,NaN,NaN,0
12/12/2020 00:00,3.3,2.81,13.6,0.208
12/12/2020 01:00,3.3,2.7,13.7,0
12/12/2020 02:00,3.4,2.69,13.6,0
12/12/2020 03:00,3.4,2.72,14.3,0
12/12/2020 04:00,3.8,2.83,15.5,0.205
12/12/2020 05:00,3.6,3.11,16.4,3.133
12/12/2020 06:00,3.4,3.07,17.1,4.39
12/12/2020 07:00,4,2.97,18.1,6.038
